Opportunities.Campaign Name,Opportunities.Budget,Opportunities.Discount,Opportunities.Opportunity Owner Name,CountNonNull(Opportunities.Status)
blank-axis-row,2250,0.038,David So,6
blank-axis-row,2250,0.038,Spencer Low,5
blank-axis-row,2250,0.038,Eric Gruber,4
blank-axis-row,2250,0.038,Alan Steiner,1
blank-axis-row,2250,0.038,Jeff Hay,1
blank-axis-row,2250,0.003,Molly Clark,7
blank-axis-row,2250,0.003,David So,6
blank-axis-row,2250,0.003,Alicia Thomber,5
blank-axis-row,2250,0.003,Spencer Low,3
blank-axis-row,2250,0.003,Eric Gruber,2
blank-axis-row,2250,0.003,Jeff Hay,2
blank-axis-row,2250,0.003,Julian Isla,2
blank-axis-row,2250,0.063,Molly Clark,4
blank-axis-row,2250,0.063,Alicia Thomber,3
blank-axis-row,2250,0.063,David So,3
blank-axis-row,2250,0.063,Eric Gruber,3
blank-axis-row,2250,0.063,Julian Isla,3
blank-axis-row,2250,0.063,Jeff Hay,1
blank-axis-row,2250,0.037,Greg Winston,5
blank-axis-row,2250,0.037,Renee Lo,2
blank-axis-row,2250,0.037,Anne Weiler,1
blank-axis-row,2250,0.062,Greg Winston,3
blank-axis-row,2250,0.062,Anne Weiler,2
blank-axis-row,2250,0.062,Renee Lo,1
blank-axis-row,2250,0.065,Alan Steiner,3
blank-axis-row,2250,0.065,Anne Weiler,1
blank-axis-row,2250,0.065,Molly Clark,1
blank-axis-row,2250,0.002,Greg Winston,2
blank-axis-row,2250,0.002,Anne Weiler,1
blank-axis-row,2250,0.002,Renee Lo,1
blank-axis-row,2250,0.04,Anne Weiler,3
blank-axis-row,2250,0.04,Alan Steiner,1
blank-axis-row,2250,0.005,Anne Weiler,2
blank-axis-row,2250,0.005,Alan Steiner,1
blank-axis-row,2250,0.036,Anne Weiler,1
blank-axis-row,2250,0.036,Sanjay Shah,1
blank-axis-row,2250,0.061,Sanjay Shah,1
blank-axis-row,6125,0.033,Eric Gruber,6
blank-axis-row,6125,0.033,Molly Clark,6
blank-axis-row,6125,0.033,David So,5
blank-axis-row,6125,0.033,Spencer Low,5
blank-axis-row,6125,0.033,Alicia Thomber,3
blank-axis-row,6125,0.033,Alan Steiner,1
blank-axis-row,6125,0.033,Jeff Hay,1
blank-axis-row,6125,0.033,Julian Isla,1
blank-axis-row,6125,0.063,Eric Gruber,6
blank-axis-row,6125,0.063,Molly Clark,6
blank-axis-row,6125,0.063,Alicia Thomber,4
blank-axis-row,6125,0.063,David So,4
blank-axis-row,6125,0.063,Alan Steiner,2
blank-axis-row,6125,0.063,Jeff Hay,2
blank-axis-row,6125,0.063,Spencer Low,2
blank-axis-row,6125,0.038,Julian Isla,3
blank-axis-row,6125,0.038,David So,2
blank-axis-row,6125,0.038,Eric Gruber,2
blank-axis-row,6125,0.038,Alicia Thomber,1
blank-axis-row,6125,0.038,Jeff Hay,1
blank-axis-row,6125,0.038,Molly Clark,1
blank-axis-row,6125,0.038,Spencer Low,1
blank-axis-row,6125,0.065,Alan Steiner,3
blank-axis-row,6125,0.065,Anne Weiler,3
blank-axis-row,6125,0.065,Molly Clark,2
blank-axis-row,6125,0.065,Renee Lo,2
blank-axis-row,6125,0.062,Greg Winston,7
blank-axis-row,6125,0.062,Renee Lo,1
blank-axis-row,6125,0.062,Sanjay Shah,1
blank-axis-row,6125,0.032,Greg Winston,4
blank-axis-row,6125,0.032,Renee Lo,2
blank-axis-row,6125,0.032,Anne Weiler,1
blank-axis-row,6125,0.032,Sanjay Shah,1
blank-axis-row,6125,0.035,Anne Weiler,5
blank-axis-row,6125,0.035,Molly Clark,1
blank-axis-row,6125,0.04,Alan Steiner,1
blank-axis-row,6125,0.04,Molly Clark,1
blank-axis-row,6125,0.031,Anne Weiler,1
blank-axis-row,6125,0.037,Greg Winston,1
blank-axis-row,6125,0.061,Anne Weiler,1
blank-axis-row,2000,0.063,David So,7
blank-axis-row,2000,0.063,Molly Clark,6
blank-axis-row,2000,0.063,Eric Gruber,4
blank-axis-row,2000,0.063,Jeff Hay,3
blank-axis-row,2000,0.063,Alan Steiner,2
blank-axis-row,2000,0.063,Julian Isla,2
blank-axis-row,2000,0.063,Alicia Thomber,1
blank-axis-row,2000,0.038,Molly Clark,7
blank-axis-row,2000,0.038,Alicia Thomber,4
blank-axis-row,2000,0.038,Alan Steiner,3
blank-axis-row,2000,0.038,David So,3
blank-axis-row,2000,0.038,Eric Gruber,3
blank-axis-row,2000,0.038,Julian Isla,2
blank-axis-row,2000,0.038,Spencer Low,2
blank-axis-row,2000,0.003,Molly Clark,5
blank-axis-row,2000,0.003,David So,3
blank-axis-row,2000,0.003,Jeff Hay,3
blank-axis-row,2000,0.003,Alan Steiner,1
blank-axis-row,2000,0.003,Spencer Low,1
blank-axis-row,2000,0.037,Greg Winston,10
blank-axis-row,2000,0.037,Anne Weiler,1
blank-axis-row,2000,0.037,Sanjay Shah,1
blank-axis-row,2000,0.062,Greg Winston,5
blank-axis-row,2000,0.062,Sanjay Shah,2
blank-axis-row,2000,0.062,Anne Weiler,1
blank-axis-row,2000,0.005,Alan Steiner,2
blank-axis-row,2000,0.005,Anne Weiler,2
blank-axis-row,2000,0.04,Anne Weiler,3
blank-axis-row,2000,0.04,Alan Steiner,1
blank-axis-row,2000,0.065,Alan Steiner,3
blank-axis-row,2000,0.065,Anne Weiler,1
blank-axis-row,2000,0.001,Anne Weiler,2
blank-axis-row,2000,0.001,Sanjay Shah,1
blank-axis-row,2000,0.002,Greg Winston,2
blank-axis-row,2000,0.002,Anne Weiler,1
blank-axis-row,2000,0.036,Anne Weiler,1
blank-axis-row,5625,0.033,Molly Clark,10
blank-axis-row,5625,0.033,David So,5
blank-axis-row,5625,0.033,Alicia Thomber,4
blank-axis-row,5625,0.033,Eric Gruber,3
blank-axis-row,5625,0.033,Spencer Low,3
blank-axis-row,5625,0.033,Julian Isla,2
blank-axis-row,5625,0.033,Anne Weiler,1
blank-axis-row,5625,0.063,Molly Clark,7
blank-axis-row,5625,0.063,Eric Gruber,5
blank-axis-row,5625,0.063,Alicia Thomber,4
blank-axis-row,5625,0.063,David So,4
blank-axis-row,5625,0.063,Jeff Hay,4
blank-axis-row,5625,0.063,Alan Steiner,3
blank-axis-row,5625,0.063,Julian Isla,1
blank-axis-row,5625,0.032,Greg Winston,7
blank-axis-row,5625,0.032,Anne Weiler,2
blank-axis-row,5625,0.032,Renee Lo,2
blank-axis-row,5625,0.032,Sanjay Shah,1
blank-axis-row,5625,0.038,David So,5
blank-axis-row,5625,0.038,Julian Isla,2
blank-axis-row,5625,0.038,Molly Clark,2
blank-axis-row,5625,0.038,Spencer Low,1
blank-axis-row,5625,0.062,Greg Winston,3
blank-axis-row,5625,0.062,Renee Lo,3
blank-axis-row,5625,0.062,Anne Weiler,1
blank-axis-row,5625,0.065,Anne Weiler,3
blank-axis-row,5625,0.065,Alan Steiner,1
blank-axis-row,5625,0.065,Renee Lo,1
blank-axis-row,5625,0.04,Anne Weiler,3
blank-axis-row,5625,0.04,Molly Clark,1
blank-axis-row,5625,0.037,Greg Winston,2
blank-axis-row,5625,0.037,Anne Weiler,1
blank-axis-row,5625,0.035,Alan Steiner,1
blank-axis-row,5625,0.035,Anne Weiler,1
blank-axis-row,5250,0.033,David So,9
blank-axis-row,5250,0.033,Julian Isla,8
blank-axis-row,5250,0.033,Molly Clark,4
blank-axis-row,5250,0.033,Alicia Thomber,3
blank-axis-row,5250,0.033,Spencer Low,3
blank-axis-row,5250,0.033,Alan Steiner,2
blank-axis-row,5250,0.033,Jeff Hay,2
blank-axis-row,5250,0.033,Anne Weiler,1
blank-axis-row,5250,0.033,Eric Gruber,1
blank-axis-row,5250,0.063,David So,5
blank-axis-row,5250,0.063,Alicia Thomber,4
blank-axis-row,5250,0.063,Julian Isla,2
blank-axis-row,5250,0.063,Molly Clark,2
blank-axis-row,5250,0.063,Spencer Low,2
blank-axis-row,5250,0.063,Alan Steiner,1
blank-axis-row,5250,0.063,Eric Gruber,1
blank-axis-row,5250,0.035,Anne Weiler,5
blank-axis-row,5250,0.035,Alan Steiner,3
blank-axis-row,5250,0.035,Molly Clark,1
blank-axis-row,5250,0.062,Renee Lo,4
blank-axis-row,5250,0.062,Greg Winston,2
blank-axis-row,5250,0.062,Sanjay Shah,2
blank-axis-row,5250,0.038,Alicia Thomber,2
blank-axis-row,5250,0.038,David So,2
blank-axis-row,5250,0.038,Molly Clark,2
blank-axis-row,5250,0.038,Spencer Low,1
blank-axis-row,5250,0.032,Greg Winston,3
blank-axis-row,5250,0.032,Renee Lo,2
blank-axis-row,5250,0.032,Sanjay Shah,1
blank-axis-row,5250,0.065,Anne Weiler,5
blank-axis-row,5250,0.065,Alan Steiner,1
blank-axis-row,5250,0.037,Greg Winston,4
blank-axis-row,5250,0.037,Anne Weiler,1
blank-axis-row,5250,0.04,Alan Steiner,1
blank-axis-row,5250,0.04,Anne Weiler,1
blank-axis-row,5250,0.04,Molly Clark,1
blank-axis-row,5250,0.036,Sanjay Shah,1
blank-axis-row,5250,0.061,Anne Weiler,1
blank-axis-row,5375,0.033,David So,8
blank-axis-row,5375,0.033,Molly Clark,6
blank-axis-row,5375,0.033,Eric Gruber,5
blank-axis-row,5375,0.033,Alicia Thomber,4
blank-axis-row,5375,0.033,Julian Isla,3
blank-axis-row,5375,0.033,Jeff Hay,1
blank-axis-row,5375,0.033,Spencer Low,1
blank-axis-row,5375,0.063,David So,7
blank-axis-row,5375,0.063,Alan Steiner,4
blank-axis-row,5375,0.063,Alicia Thomber,3
blank-axis-row,5375,0.063,Eric Gruber,3
blank-axis-row,5375,0.063,Julian Isla,3
blank-axis-row,5375,0.063,Molly Clark,3
blank-axis-row,5375,0.063,Spencer Low,2
blank-axis-row,5375,0.063,Anne Weiler,1
blank-axis-row,5375,0.063,Jeff Hay,1
blank-axis-row,5375,0.035,Anne Weiler,6
blank-axis-row,5375,0.035,Alan Steiner,4
blank-axis-row,5375,0.062,Anne Weiler,4
blank-axis-row,5375,0.062,Greg Winston,2
blank-axis-row,5375,0.062,Renee Lo,2
blank-axis-row,5375,0.062,Sanjay Shah,1
blank-axis-row,5375,0.032,Greg Winston,5
blank-axis-row,5375,0.032,Sanjay Shah,2
blank-axis-row,5375,0.032,Anne Weiler,1
blank-axis-row,5375,0.038,Eric Gruber,2
blank-axis-row,5375,0.038,Anne Weiler,1
blank-axis-row,5375,0.038,David So,1
blank-axis-row,5375,0.038,Jeff Hay,1
blank-axis-row,5375,0.065,Alan Steiner,3
blank-axis-row,5375,0.065,Anne Weiler,2
blank-axis-row,5375,0.037,Greg Winston,2
blank-axis-row,5375,0.04,Anne Weiler,1
blank-axis-row,5375,0.04,Molly Clark,1
blank-axis-row,5750,0.033,Molly Clark,7
blank-axis-row,5750,0.033,David So,6
blank-axis-row,5750,0.033,Alicia Thomber,5
blank-axis-row,5750,0.033,Spencer Low,4
blank-axis-row,5750,0.033,Alan Steiner,3
blank-axis-row,5750,0.033,Eric Gruber,3
blank-axis-row,5750,0.033,Jeff Hay,1
blank-axis-row,5750,0.033,Julian Isla,1
blank-axis-row,5750,0.063,Alicia Thomber,7
blank-axis-row,5750,0.063,David So,5
blank-axis-row,5750,0.063,Molly Clark,5
blank-axis-row,5750,0.063,Spencer Low,2
blank-axis-row,5750,0.063,Alan Steiner,1
blank-axis-row,5750,0.063,Eric Gruber,1
blank-axis-row,5750,0.063,Jeff Hay,1
blank-axis-row,5750,0.032,Greg Winston,8
blank-axis-row,5750,0.032,Anne Weiler,2
blank-axis-row,5750,0.032,Renee Lo,1
blank-axis-row,5750,0.032,Sanjay Shah,1
blank-axis-row,5750,0.065,Anne Weiler,8
blank-axis-row,5750,0.065,Alan Steiner,1
blank-axis-row,5750,0.035,Anne Weiler,6
blank-axis-row,5750,0.035,Alan Steiner,2
blank-axis-row,5750,0.062,Greg Winston,5
blank-axis-row,5750,0.062,Renee Lo,2
blank-axis-row,5750,0.038,Alicia Thomber,1
blank-axis-row,5750,0.038,David So,1
blank-axis-row,5750,0.038,Jeff Hay,1
blank-axis-row,5750,0.038,Julian Isla,1
blank-axis-row,5750,0.04,Alan Steiner,1
blank-axis-row,5750,0.04,Anne Weiler,1
blank-axis-row,5750,0.061,Sanjay Shah,1
blank-axis-row,6000,0.033,Molly Clark,9
blank-axis-row,6000,0.033,David So,8
blank-axis-row,6000,0.033,Eric Gruber,6
blank-axis-row,6000,0.033,Julian Isla,4
blank-axis-row,6000,0.033,Alicia Thomber,3
blank-axis-row,6000,0.033,Jeff Hay,3
blank-axis-row,6000,0.033,Spencer Low,3
blank-axis-row,6000,0.033,Anne Weiler,2
blank-axis-row,6000,0.033,Alan Steiner,1
blank-axis-row,6000,0.063,David So,6
blank-axis-row,6000,0.063,Alan Steiner,4
blank-axis-row,6000,0.063,Alicia Thomber,4
blank-axis-row,6000,0.063,Molly Clark,3
blank-axis-row,6000,0.063,Eric Gruber,2
blank-axis-row,6000,0.063,Jeff Hay,2
blank-axis-row,6000,0.063,Spencer Low,2
blank-axis-row,6000,0.032,Greg Winston,5
blank-axis-row,6000,0.032,Renee Lo,2
blank-axis-row,6000,0.032,Sanjay Shah,1
blank-axis-row,6000,0.035,Anne Weiler,5
blank-axis-row,6000,0.035,Alan Steiner,3
blank-axis-row,6000,0.038,Molly Clark,2
blank-axis-row,6000,0.038,Alicia Thomber,1
blank-axis-row,6000,0.038,David So,1
blank-axis-row,6000,0.038,Eric Gruber,1
blank-axis-row,6000,0.038,Julian Isla,1
blank-axis-row,6000,0.062,Greg Winston,2
blank-axis-row,6000,0.062,Anne Weiler,1
blank-axis-row,6000,0.062,Renee Lo,1
blank-axis-row,6000,0.062,Sanjay Shah,1
blank-axis-row,6000,0.031,Anne Weiler,1
blank-axis-row,6000,0.031,Sanjay Shah,1
blank-axis-row,6000,0.061,Anne Weiler,1
blank-axis-row,6000,0.065,Anne Weiler,1
blank-axis-row,5000,0.033,Molly Clark,8
blank-axis-row,5000,0.033,Alicia Thomber,5
blank-axis-row,5000,0.033,Eric Gruber,5
blank-axis-row,5000,0.033,David So,4
blank-axis-row,5000,0.033,Julian Isla,2
blank-axis-row,5000,0.033,Spencer Low,2
blank-axis-row,5000,0.033,Alan Steiner,1
blank-axis-row,5000,0.033,Jeff Hay,1
blank-axis-row,5000,0.063,Molly Clark,6
blank-axis-row,5000,0.063,Alicia Thomber,3
blank-axis-row,5000,0.063,Eric Gruber,3
blank-axis-row,5000,0.063,David So,2
blank-axis-row,5000,0.063,Julian Isla,1
blank-axis-row,5000,0.063,Spencer Low,1
blank-axis-row,5000,0.032,Greg Winston,12
blank-axis-row,5000,0.032,Renee Lo,1
blank-axis-row,5000,0.032,Sanjay Shah,1
blank-axis-row,5000,0.035,Anne Weiler,4
blank-axis-row,5000,0.035,Alan Steiner,3
blank-axis-row,5000,0.035,Molly Clark,2
blank-axis-row,5000,0.035,Renee Lo,1
blank-axis-row,5000,0.038,David So,4
blank-axis-row,5000,0.038,Alan Steiner,2
blank-axis-row,5000,0.038,Spencer Low,2
blank-axis-row,5000,0.038,Eric Gruber,1
blank-axis-row,5000,0.038,Molly Clark,1
blank-axis-row,5000,0.062,Greg Winston,4
blank-axis-row,5000,0.062,Anne Weiler,1
blank-axis-row,5000,0.062,Renee Lo,1
blank-axis-row,5000,0.065,Alan Steiner,3
blank-axis-row,5000,0.065,Anne Weiler,1
blank-axis-row,5000,0.04,Alan Steiner,2
blank-axis-row,5000,0.037,Greg Winston,1
blank-axis-row,5000,0.061,Anne Weiler,1
blank-axis-row,5125,0.033,David So,6
blank-axis-row,5125,0.033,Eric Gruber,5
blank-axis-row,5125,0.033,Alicia Thomber,4
blank-axis-row,5125,0.033,Spencer Low,4
blank-axis-row,5125,0.033,Julian Isla,3
blank-axis-row,5125,0.033,Jeff Hay,2
blank-axis-row,5125,0.033,Alan Steiner,1
blank-axis-row,5125,0.063,Molly Clark,5
blank-axis-row,5125,0.063,David So,4
blank-axis-row,5125,0.063,Spencer Low,4
blank-axis-row,5125,0.063,Eric Gruber,3
blank-axis-row,5125,0.063,Alan Steiner,2
blank-axis-row,5125,0.063,Jeff Hay,2
blank-axis-row,5125,0.063,Alicia Thomber,1
blank-axis-row,5125,0.032,Greg Winston,9
blank-axis-row,5125,0.032,Anne Weiler,2
blank-axis-row,5125,0.032,Renee Lo,2
blank-axis-row,5125,0.032,Sanjay Shah,1
blank-axis-row,5125,0.038,Julian Isla,3
blank-axis-row,5125,0.038,Alicia Thomber,2
blank-axis-row,5125,0.038,Molly Clark,2
blank-axis-row,5125,0.038,Spencer Low,2
blank-axis-row,5125,0.065,Alan Steiner,5
blank-axis-row,5125,0.065,Anne Weiler,2
blank-axis-row,5125,0.065,Renee Lo,1
blank-axis-row,5125,0.062,Greg Winston,4
blank-axis-row,5125,0.062,Anne Weiler,1
blank-axis-row,5125,0.062,Renee Lo,1
blank-axis-row,5125,0.037,Greg Winston,3
blank-axis-row,5125,0.037,Anne Weiler,1
blank-axis-row,5125,0.037,Sanjay Shah,1
blank-axis-row,5125,0.035,Anne Weiler,3
blank-axis-row,5125,0.04,Alan Steiner,1
blank-axis-row,5875,0.033,Alicia Thomber,7
blank-axis-row,5875,0.033,David So,7
blank-axis-row,5875,0.033,Molly Clark,7
blank-axis-row,5875,0.033,Jeff Hay,4
blank-axis-row,5875,0.033,Eric Gruber,3
blank-axis-row,5875,0.033,Julian Isla,2
blank-axis-row,5875,0.033,Spencer Low,2
blank-axis-row,5875,0.033,Alan Steiner,1
blank-axis-row,5875,0.063,Alicia Thomber,5
blank-axis-row,5875,0.063,Molly Clark,5
blank-axis-row,5875,0.063,David So,4
blank-axis-row,5875,0.063,Eric Gruber,3
blank-axis-row,5875,0.063,Spencer Low,3
blank-axis-row,5875,0.063,Alan Steiner,2
blank-axis-row,5875,0.063,Jeff Hay,1
blank-axis-row,5875,0.035,Anne Weiler,4
blank-axis-row,5875,0.035,Alan Steiner,2
blank-axis-row,5875,0.035,Renee Lo,2
blank-axis-row,5875,0.038,Alan Steiner,3
blank-axis-row,5875,0.038,David So,2
blank-axis-row,5875,0.038,Alicia Thomber,1
blank-axis-row,5875,0.038,Eric Gruber,1
blank-axis-row,5875,0.038,Molly Clark,1
blank-axis-row,5875,0.032,Greg Winston,4
blank-axis-row,5875,0.032,Renee Lo,1
blank-axis-row,5875,0.032,Sanjay Shah,1
blank-axis-row,5875,0.062,Greg Winston,3
blank-axis-row,5875,0.062,Sanjay Shah,1
blank-axis-row,5875,0.065,Anne Weiler,2
blank-axis-row,5875,0.065,Alan Steiner,1
blank-axis-row,5875,0.031,Sanjay Shah,1
blank-axis-row,5875,0.04,Renee Lo,1
blank-axis-row,5500,0.033,Spencer Low,7
blank-axis-row,5500,0.033,Alicia Thomber,6
blank-axis-row,5500,0.033,David So,4
blank-axis-row,5500,0.033,Molly Clark,4
blank-axis-row,5500,0.033,Alan Steiner,2
blank-axis-row,5500,0.033,Jeff Hay,1
blank-axis-row,5500,0.033,Julian Isla,1
blank-axis-row,5500,0.063,Molly Clark,5
blank-axis-row,5500,0.063,Eric Gruber,4
blank-axis-row,5500,0.063,David So,3
blank-axis-row,5500,0.063,Alan Steiner,2
blank-axis-row,5500,0.063,Alicia Thomber,2
blank-axis-row,5500,0.063,Jeff Hay,2
blank-axis-row,5500,0.063,Spencer Low,2
blank-axis-row,5500,0.032,Greg Winston,7
blank-axis-row,5500,0.032,Renee Lo,2
blank-axis-row,5500,0.032,Sanjay Shah,2
blank-axis-row,5500,0.038,Alicia Thomber,2
blank-axis-row,5500,0.038,Molly Clark,2
blank-axis-row,5500,0.038,Alan Steiner,1
blank-axis-row,5500,0.038,Eric Gruber,1
blank-axis-row,5500,0.038,Jeff Hay,1
blank-axis-row,5500,0.038,Julian Isla,1
blank-axis-row,5500,0.038,Spencer Low,1
blank-axis-row,5500,0.065,Alan Steiner,5
blank-axis-row,5500,0.065,Anne Weiler,1
blank-axis-row,5500,0.035,Anne Weiler,3
blank-axis-row,5500,0.035,Alan Steiner,1
blank-axis-row,5500,0.037,Greg Winston,2
blank-axis-row,5500,0.037,Renee Lo,1
blank-axis-row,5500,0.037,Sanjay Shah,1
blank-axis-row,5500,0.062,Greg Winston,4
blank-axis-row,5500,0.04,Anne Weiler,2
blank-axis-row,5500,0.04,Molly Clark,1
Monthly Newsletter,1250,0.028,Molly Clark,19
Monthly Newsletter,1250,0.028,David So,13
Monthly Newsletter,1250,0.028,Eric Gruber,11
Monthly Newsletter,1250,0.028,Spencer Low,9
Monthly Newsletter,1250,0.028,Alicia Thomber,8
Monthly Newsletter,1250,0.028,Jeff Hay,6
Monthly Newsletter,1250,0.028,Alan Steiner,4
Monthly Newsletter,1250,0.028,Julian Isla,4
Monthly Newsletter,1250,0.027,Greg Winston,14
Monthly Newsletter,1250,0.027,Renee Lo,2
Monthly Newsletter,1250,0.027,Sanjay Shah,1
Monthly Newsletter,1250,0.03,Anne Weiler,5
Monthly Newsletter,1250,0.03,Alan Steiner,3
Monthly Newsletter,1250,0.03,Renee Lo,1
Monthly Newsletter,1250,0.026,Sanjay Shah,2
Monthly Newsletter,1750,0.028,Alicia Thomber,18
Monthly Newsletter,1750,0.028,Molly Clark,10
Monthly Newsletter,1750,0.028,Eric Gruber,9
Monthly Newsletter,1750,0.028,David So,8
Monthly Newsletter,1750,0.028,Julian Isla,7
Monthly Newsletter,1750,0.028,Jeff Hay,6
Monthly Newsletter,1750,0.028,Spencer Low,4
Monthly Newsletter,1750,0.028,Alan Steiner,1
Monthly Newsletter,1750,0.027,Greg Winston,9
Monthly Newsletter,1750,0.027,Sanjay Shah,4
Monthly Newsletter,1750,0.027,Renee Lo,3
Monthly Newsletter,1750,0.027,Anne Weiler,2
Monthly Newsletter,1750,0.03,Anne Weiler,8
Monthly Newsletter,1750,0.03,Alan Steiner,5
Monthly Newsletter,1750,0.03,Renee Lo,1
Monthly Newsletter,1750,0.026,Anne Weiler,2
Monthly Newsletter,1750,0.026,Sanjay Shah,1
Monthly Newsletter,1625,0.028,Alicia Thomber,12
Monthly Newsletter,1625,0.028,David So,12
Monthly Newsletter,1625,0.028,Eric Gruber,9
Monthly Newsletter,1625,0.028,Jeff Hay,9
Monthly Newsletter,1625,0.028,Molly Clark,8
Monthly Newsletter,1625,0.028,Spencer Low,7
Monthly Newsletter,1625,0.028,Julian Isla,6
Monthly Newsletter,1625,0.028,Alan Steiner,3
Monthly Newsletter,1625,0.027,Greg Winston,7
Monthly Newsletter,1625,0.027,Sanjay Shah,4
Monthly Newsletter,1625,0.027,Anne Weiler,3
Monthly Newsletter,1625,0.027,Renee Lo,1
Monthly Newsletter,1625,0.03,Anne Weiler,5
Monthly Newsletter,1625,0.03,Alan Steiner,4
Monthly Newsletter,1625,0.03,Molly Clark,2
Monthly Newsletter,1625,0.03,Renee Lo,1
Monthly Newsletter,1625,0.026,Sanjay Shah,1
Monthly Newsletter,1375,0.028,Molly Clark,13
Monthly Newsletter,1375,0.028,David So,10
Monthly Newsletter,1375,0.028,Eric Gruber,8
Monthly Newsletter,1375,0.028,Spencer Low,6
Monthly Newsletter,1375,0.028,Alan Steiner,4
Monthly Newsletter,1375,0.028,Alicia Thomber,4
Monthly Newsletter,1375,0.028,Jeff Hay,3
Monthly Newsletter,1375,0.028,Julian Isla,1
Monthly Newsletter,1375,0.027,Greg Winston,12
Monthly Newsletter,1375,0.027,Renee Lo,5
Monthly Newsletter,1375,0.027,Sanjay Shah,2
Monthly Newsletter,1375,0.027,Anne Weiler,1
Monthly Newsletter,1375,0.03,Anne Weiler,6
Monthly Newsletter,1375,0.03,Alan Steiner,5
Monthly Newsletter,1375,0.03,Renee Lo,1
Monthly Newsletter,1375,0.026,Sanjay Shah,3
Monthly Newsletter,1375,0.026,Anne Weiler,1
Monthly Newsletter,1500,0.028,Molly Clark,19
Monthly Newsletter,1500,0.028,David So,10
Monthly Newsletter,1500,0.028,Alicia Thomber,6
Monthly Newsletter,1500,0.028,Eric Gruber,6
Monthly Newsletter,1500,0.028,Julian Isla,5
Monthly Newsletter,1500,0.028,Spencer Low,5
Monthly Newsletter,1500,0.028,Jeff Hay,4
Monthly Newsletter,1500,0.028,Alan Steiner,2
Monthly Newsletter,1500,0.03,Anne Weiler,8
Monthly Newsletter,1500,0.03,Alan Steiner,5
Monthly Newsletter,1500,0.03,Molly Clark,1
Monthly Newsletter,1500,0.027,Anne Weiler,3
Monthly Newsletter,1500,0.027,Greg Winston,3
Monthly Newsletter,1500,0.027,Renee Lo,2
Monthly Newsletter,1500,0.027,Sanjay Shah,1
Monthly Newsletter,1500,0.026,Anne Weiler,3
Monthly Newsletter,3250,0.038,Molly Clark,8
Monthly Newsletter,3250,0.038,Alicia Thomber,3
Monthly Newsletter,3250,0.038,David So,2
Monthly Newsletter,3250,0.038,Eric Gruber,2
Monthly Newsletter,3250,0.038,Jeff Hay,2
Monthly Newsletter,3250,0.038,Julian Isla,2
Monthly Newsletter,3250,0.038,Alan Steiner,1
Monthly Newsletter,3250,0.018,Molly Clark,3
Monthly Newsletter,3250,0.018,Alicia Thomber,2
Monthly Newsletter,3250,0.018,David So,2
Monthly Newsletter,3250,0.018,Eric Gruber,2
Monthly Newsletter,3250,0.018,Spencer Low,2
Monthly Newsletter,3250,0.018,Alan Steiner,1
Monthly Newsletter,3250,0.018,Jeff Hay,1
Monthly Newsletter,3250,0.018,Julian Isla,1
Monthly Newsletter,3250,0.04,Alan Steiner,7
Monthly Newsletter,3250,0.04,Anne Weiler,7
Monthly Newsletter,3250,0.037,Greg Winston,5
Monthly Newsletter,3250,0.037,Renee Lo,2
Monthly Newsletter,3250,0.037,Anne Weiler,1
Monthly Newsletter,3250,0.017,Greg Winston,3
Monthly Newsletter,3250,0.017,Renee Lo,1
Monthly Newsletter,3250,0.02,Alan Steiner,2
Monthly Newsletter,3875,0.038,Molly Clark,9
Monthly Newsletter,3875,0.038,David So,5
Monthly Newsletter,3875,0.038,Alicia Thomber,4
Monthly Newsletter,3875,0.038,Jeff Hay,3
Monthly Newsletter,3875,0.038,Julian Isla,3
Monthly Newsletter,3875,0.038,Alan Steiner,2
Monthly Newsletter,3875,0.038,Eric Gruber,2
Monthly Newsletter,3875,0.038,Spencer Low,2
Monthly Newsletter,3875,0.04,Anne Weiler,6
Monthly Newsletter,3875,0.04,Alan Steiner,2
Monthly Newsletter,3875,0.04,Molly Clark,1
Monthly Newsletter,3875,0.037,Greg Winston,7
Monthly Newsletter,3875,0.037,Sanjay Shah,1
Monthly Newsletter,3875,0.018,David So,2
Monthly Newsletter,3875,0.018,Molly Clark,2
Monthly Newsletter,3875,0.018,Alan Steiner,1
Monthly Newsletter,3875,0.018,Alicia Thomber,1
Monthly Newsletter,3875,0.018,Spencer Low,1
Monthly Newsletter,3875,0.017,Greg Winston,2
Monthly Newsletter,3875,0.017,Renee Lo,1
Monthly Newsletter,3875,0.017,Sanjay Shah,1
Monthly Newsletter,3875,0.02,Alan Steiner,1
